policy_id,valuation_date,driver_birth_date,driver_age,driver_age_band,vehicle_model_year,vehicle_age,vehicle_age_band,territory,vehicle_type,exposure,claim_count,total_claim_amount,earned_premium,true_annual_frequency,expected_claims_true
6392,2026-01-01,1989-05-30,36,25-39,2025,1,0-3,Suburban,Sedan,0.6634,0,0.0,497.55,0.051465,0.034142
6393,2026-01-01,1966-05-13,59,40-64,2024,2,0-3,Urban B,SUV,0.387,0,0.0,319.28,0.054007,0.020901
6394,2026-01-01,1979-07-20,46,40-64,2012,14,13+,Suburban,Truck,0.22,0,0.0,189.75,0.080554,0.017722
6395,2026-01-01,1943-09-06,82,65+,2006,20,13+,Suburban,Sedan,0.641,0,0.0,528.83,0.088847,0.056951
6396,2026-01-01,1985-05-19,40,40-64,2006,20,13+,Urban A,Sedan,0.7831,0,0.0,734.16,0.097337,0.076224
6397,2026-01-01,1945-10-14,80,65+,2010,16,13+,Suburban,Truck,0.8139,0,0.0,772.19,0.118463,0.096417
6398,2026-01-01,2004-08-08,21,16-24,2008,18,13+,Urban A,SUV,0.24,0,0.0,326.25,0.302189,0.072525
6399,2026-01-01,1999-04-30,26,25-39,2014,12,8-12,Suburban,Truck,0.6012,0,0.0,518.54,0.092839,0.055815
6400,2026-01-01,1990-07-14,35,25-39,2019,7,4-7,Urban B,Sedan,0.8323,0,0.0,686.65,0.077366,0.064392
6401,2026-01-01,1957-01-01,69,65+,2010,16,13+,Rural,Sedan,0.245,0,0.0,202.13,0.069103,0.01693
6402,2026-01-01,1966-01-09,59,40-64,2024,2,0-3,Urban A,Sedan,0.2869,0,0.0,268.97,0.061286,0.017583
6403,2026-01-01,1989-09-26,36,25-39,2023,3,0-3,Urban B,Sedan,0.1022,0,0.0,84.32,0.065761,0.006721
6404,2026-01-01,2009-09-11,16,16-24,2019,7,4-7,Urban A,Truck,0.5722,0,0.0,894.51,0.268612,0.1537
6405,2026-01-01,1962-12-28,63,40-64,2014,12,8-12,Rural,SUV,0.2752,0,0.0,206.4,0.044476,0.01224
6406,2026-01-01,1960-10-28,65,65+,2013,13,13+,Urban A,Sedan,0.7518,0,0.0,775.29,0.143142,0.107614
6407,2026-01-01,1990-11-22,35,25-39,2016,10,8-12,Urban B,Sedan,0.966,0,0.0,796.95,0.088971,0.085946
6408,2026-01-01,2007-12-21,18,16-24,2016,10,8-12,Urban A,SUV,0.2879,0,0.0,391.36,0.25742,0.074111
6409,2026-01-01,1944-12-26,81,65+,2019,7,4-7,Suburban,Sedan,0.6842,0,0.0,564.46,0.065813,0.045029
6410,2026-01-01,1984-05-15,41,40-64,2019,7,4-7,Urban B,Sedan,0.2907,0,0.0,239.83,0.057184,0.016623
6411,2026-01-01,1992-12-08,33,25-39,2022,4,4-7,Suburban,SUV,0.1162,1,5703.43,87.15,0.067275,0.007817
6412,2026-01-01,1944-11-17,81,65+,2013,13,13+,Urban A,Sedan,0.7827,0,0.0,807.16,0.143142,0.112037
6413,2026-01-01,1966-09-17,59,40-64,2025,1,0-3,Urban B,SUV,0.4906,0,0.0,404.74,0.054007,0.026496
6414,2026-01-01,1995-02-21,30,25-39,2006,20,13+,Urban A,Sedan,0.9521,0,0.0,892.59,0.131691,0.125383
6415,2026-01-01,1980-12-25,45,40-64,2021,5,4-7,Suburban,Sedan,0.5809,0,0.0,435.67,0.044752,0.025997
6416,2026-01-01,1982-05-23,43,40-64,2018,8,8-12,Urban A,Sedan,0.2417,0,0.0,226.59,0.082916,0.020041
6417,2026-01-01,1983-08-15,42,40-64,2017,9,8-12,Rural,Sedan,0.5048,0,0.0,378.6,0.040029,0.020206
6418,2026-01-01,1969-03-18,56,40-64,2021,5,4-7,Urban B,Sedan,0.2826,0,0.0,233.15,0.057184,0.01616
6419,2026-01-01,1998-02-19,27,25-39,2016,10,8-12,Suburban,Sports,0.8902,0,0.0,968.09,0.143128,0.127412
6420,2026-01-01,1981-04-17,44,40-64,2007,19,13+,Urban B,Sedan,0.7218,0,0.0,595.49,0.077198,0.055722
6421,2026-01-01,1976-01-30,49,40-64,2022,4,4-7,Urban B,SUV,0.4071,0,0.0,335.86,0.063538,0.025866
6422,2026-01-01,1972-04-02,53,40-64,2006,20,13+,Rural,Sedan,0.575,0,0.0,431.25,0.04699,0.027019
6423,2026-01-01,1996-05-21,29,25-39,2018,8,8-12,Suburban,Sedan,0.7025,0,0.0,526.88,0.06963,0.048915
6424,2026-01-01,1961-01-08,64,40-64,2026,0,0-3,Suburban,SUV,0.8046,0,0.0,603.45,0.042266,0.034007
6425,2026-01-01,1975-12-09,50,40-64,2023,3,0-3,Suburban,SUV,0.1721,0,0.0,129.07,0.042266,0.007274
6426,2026-01-01,1945-05-30,80,65+,2017,9,8-12,Urban A,Sedan,0.1203,0,0.0,124.06,0.121936,0.014669
6427,2026-01-01,1984-10-14,41,40-64,2021,5,4-7,Rural,Sedan,0.203,0,0.0,152.25,0.034808,0.007066
6428,2026-01-01,1951-09-11,74,65+,2015,11,8-12,Urban B,SUV,0.4555,0,0.0,413.37,0.107453,0.048945
6429,2026-01-01,1999-05-22,26,25-39,2010,16,13+,Rural,Sedan,0.52,0,0.0,390.0,0.063575,0.033059
6430,2026-01-01,1944-05-27,81,65+,2023,3,0-3,Suburban,Truck,0.2228,0,0.0,211.38,0.074588,0.016618
6431,2026-01-01,1964-06-19,61,40-64,2006,20,13+,Urban B,Sedan,0.47,0,0.0,387.75,0.077198,0.036283
6432,2026-01-01,1981-06-23,44,40-64,2021,5,4-7,Suburban,Truck,0.4975,0,0.0,429.09,0.05967,0.029686
6433,2026-01-01,2001-06-24,24,16-24,2009,17,13+,Rural,SUV,0.1982,0,0.0,215.54,0.116708,0.023131
6434,2026-01-01,1963-10-18,62,40-64,2018,8,8-12,Urban A,Sedan,0.925,0,0.0,867.19,0.082916,0.076698
6435,2026-01-01,1982-06-30,43,40-64,2022,4,4-7,Urban B,Sedan,0.6392,0,0.0,527.34,0.057184,0.036552
6436,2026-01-01,1971-09-11,54,40-64,2022,4,4-7,Suburban,Truck,0.4497,0,0.0,387.87,0.05967,0.026834
6437,2026-01-01,1981-09-09,44,40-64,2024,2,0-3,Urban B,Sedan,0.5562,0,0.0,458.87,0.048606,0.027035
6438,2026-01-01,1992-05-07,33,25-39,2009,17,13+,Urban B,Sedan,0.3828,0,0.0,315.81,0.104444,0.039981
6439,2026-01-01,2000-09-11,25,25-39,2021,5,4-7,Suburban,Sedan,0.8689,1,5244.44,651.67,0.060548,0.05261
6440,2026-01-01,1941-07-14,84,65+,2019,7,4-7,Rural,Sedan,0.6175,0,0.0,509.44,0.051188,0.031608
6441,2026-01-01,1990-08-10,35,25-39,2025,1,0-3,Suburban,SUV,0.5454,0,0.0,409.05,0.057184,0.031188
6442,2026-01-01,1980-09-08,45,40-64,2024,2,0-3,Rural,Sedan,0.9198,0,0.0,689.85,0.029586,0.027214
6443,2026-01-01,1974-01-02,51,40-64,2021,5,4-7,Urban A,Truck,0.8542,0,0.0,920.93,0.096135,0.082119
6444,2026-01-01,1964-06-03,61,40-64,2015,11,8-12,Urban A,Sedan,0.8315,0,0.0,779.53,0.082916,0.068945
6445,2026-01-01,1989-11-08,36,25-39,2013,13,13+,Urban A,SUV,0.303,0,0.0,284.06,0.146323,0.044336
6446,2026-01-01,1965-09-23,60,40-64,2023,3,0-3,Urban B,Truck,0.2378,0,0.0,225.61,0.064808,0.015411
6447,2026-01-01,1998-11-03,27,25-39,2009,17,13+,Suburban,Sedan,0.7211,0,0.0,540.82,0.081739,0.058942
6448,2026-01-01,1962-01-08,63,40-64,2020,6,4-7,Urban A,SUV,0.5218,0,0.0,489.19,0.080112,0.041803
6449,2026-01-01,1953-03-16,72,65+,2013,13,13+,Urban B,Sedan,0.7153,0,0.0,649.13,0.113527,0.081206
6450,2026-01-01,1953-03-30,72,65+,2024,2,0-3,Suburban,Sedan,0.7846,0,0.0,647.29,0.055941,0.043891
6451,2026-01-01,2004-09-11,21,16-24,2017,9,8-12,Suburban,Sedan,0.3658,0,0.0,397.81,0.11504,0.042082
6452,2026-01-01,1978-11-07,47,40-64,2009,17,13+,Suburban,Sedan,0.3562,0,0.0,267.15,0.060416,0.02152
6453,2026-01-01,1955-01-21,70,65+,2017,9,8-12,Suburban,Sedan,0.5417,0,0.0,446.9,0.075684,0.040998
6454,2026-01-01,1963-08-29,62,40-64,2019,7,4-7,Rural,Sedan,0.3462,0,0.0,259.65,0.034808,0.01205
6455,2026-01-01,1956-04-13,69,65+,2017,9,8-12,Suburban,Sedan,0.7006,1,1223.02,578.0,0.075684,0.053024
6456,2026-01-01,1967-09-28,58,40-64,2021,5,4-7,Rural,Truck,0.7721,0,0.0,665.94,0.04641,0.035833
6457,2026-01-01,1960-07-30,65,65+,2024,2,0-3,Rural,Truck,0.5248,1,1197.19,497.9,0.058012,0.030445
6458,2026-01-01,2002-10-01,23,16-24,2016,10,8-12,Rural,SUV,0.7514,0,0.0,817.15,0.099417,0.074702
6459,2026-01-01,1994-10-11,31,25-39,2015,11,8-12,Urban A,Sedan,0.5594,0,0.0,524.44,0.112181,0.062754
6460,2026-01-01,1967-10-07,58,40-64,2025,1,0-3,Suburban,Truck,0.7416,0,0.0,639.63,0.050719,0.037614
6461,2026-01-01,1962-07-31,63,40-64,2018,8,8-12,Urban B,Sports,0.3025,0,0.0,361.87,0.135176,0.040891
6462,2026-01-01,1994-11-27,31,25-39,2024,2,0-3,Urban A,SUV,0.765,0,0.0,717.19,0.092129,0.070479
6463,2026-01-01,1963-12-27,62,40-64,2012,14,13+,Suburban,SUV,0.7436,0,0.0,557.7,0.067129,0.049917
6464,2026-01-01,1992-09-05,33,25-39,2015,11,8-12,Urban A,Sedan,0.3399,0,0.0,318.66,0.112181,0.03813
6465,2026-01-01,1970-02-26,55,40-64,2009,17,13+,Suburban,Truck,0.6004,0,0.0,517.84,0.080554,0.048365
6466,2026-01-01,1977-12-13,48,40-64,2013,13,13+,Rural,SUV,0.8698,0,0.0,652.35,0.052211,0.045413
6467,2026-01-01,1964-04-20,61,40-64,2015,11,8-12,Urban B,SUV,0.3246,0,0.0,267.8,0.073068,0.023718
6468,2026-01-01,1981-03-29,44,40-64,2015,11,8-12,Rural,Sedan,0.7624,0,0.0,571.8,0.040029,0.030518
6469,2026-01-01,1993-01-15,32,25-39,2018,8,8-12,Suburban,Sedan,0.9586,0,0.0,718.95,0.06963,0.066747
6470,2026-01-01,1962-10-26,63,40-64,2010,16,13+,Rural,Sports,0.8796,0,0.0,956.56,0.096591,0.084961
6471,2026-01-01,1950-04-21,75,65+,2019,7,4-7,Urban A,SUV,0.4614,0,0.0,475.82,0.117812,0.054359
6472,2026-01-01,1972-11-25,53,40-64,2017,9,8-12,Rural,SUV,0.6465,0,0.0,484.88,0.044476,0.028754
6473,2026-01-01,1958-03-17,67,65+,2011,15,13+,Urban A,Sedan,0.9926,1,8100.96,1023.62,0.143142,0.142083
6474,2026-01-01,2007-04-01,18,16-24,2010,16,13+,Rural,Sedan,0.6116,0,0.0,665.12,0.105037,0.06424
6475,2026-01-01,1975-03-24,50,40-64,2018,8,8-12,Urban A,Sedan,0.2035,0,0.0,190.78,0.082916,0.016873
6476,2026-01-01,1983-04-02,42,40-64,2010,16,13+,Urban A,Truck,0.1409,0,0.0,151.91,0.129782,0.018286
6477,2026-01-01,1967-05-29,58,40-64,2017,9,8-12,Urban B,SUV,0.8113,1,3431.61,669.32,0.073068,0.05928
6478,2026-01-01,1986-08-01,39,25-39,2019,7,4-7,Suburban,Sedan,0.4813,0,0.0,360.98,0.060548,0.029142
6479,2026-01-01,2008-08-01,17,16-24,2007,19,13+,Rural,Sedan,0.3221,0,0.0,350.28,0.105037,0.033832
6480,2026-01-01,1979-02-17,46,40-64,2014,12,8-12,Suburban,Sedan,0.4129,0,0.0,309.68,0.051465,0.02125
6481,2026-01-01,1973-06-19,52,40-64,2021,5,4-7,Suburban,Sedan,0.7816,0,0.0,586.2,0.044752,0.034979
6482,2026-01-01,1969-08-04,56,40-64,2020,6,4-7,Urban B,SUV,0.5187,0,0.0,427.93,0.063538,0.032957
6483,2026-01-01,1961-03-14,64,40-64,2008,18,13+,Rural,Truck,0.8816,0,0.0,760.38,0.062654,0.055235
6484,2026-01-01,1940-06-29,85,65+,2021,5,4-7,Urban B,Sedan,0.7614,0,0.0,690.97,0.084094,0.064029
6485,2026-01-01,1965-11-11,60,40-64,2017,9,8-12,Rural,Sedan,0.9766,0,0.0,732.45,0.040029,0.039092
6486,2026-01-01,1988-03-18,37,25-39,2022,4,4-7,Suburban,Sports,0.8997,0,0.0,978.42,0.124459,0.111976
6487,2026-01-01,1948-05-18,77,65+,2014,12,8-12,Urban B,Sedan,0.3291,0,0.0,298.66,0.096708,0.031827
6488,2026-01-01,1969-11-14,56,40-64,2017,9,8-12,Urban B,SUV,0.6932,0,0.0,571.89,0.073068,0.050651
6489,2026-01-01,1954-05-02,71,65+,2019,7,4-7,Suburban,Sedan,0.1185,0,0.0,97.76,0.065813,0.007799
6490,2026-01-01,1982-12-14,43,40-64,2013,13,13+,Rural,Sedan,0.992,0,0.0,744.0,0.04699,0.046614
6491,2026-01-01,1997-01-10,28,25-39,2023,3,0-3,Suburban,Sedan,0.3349,0,0.0,251.18,0.051465,0.017236
6492,2026-01-01,1969-05-21,56,40-64,2010,16,13+,Rural,Sedan,0.6983,0,0.0,523.72,0.04699,0.032813
6493,2026-01-01,1997-09-02,28,25-39,2025,1,0-3,Rural,Sedan,0.8642,0,0.0,648.15,0.040029,0.034593
6494,2026-01-01,1958-08-23,67,65+,2024,2,0-3,Urban B,Sedan,0.2444,0,0.0,221.79,0.07148,0.01747
6495,2026-01-01,1971-01-28,54,40-64,2017,9,8-12,Suburban,Sedan,0.8631,0,0.0,647.32,0.051465,0.04442
6496,2026-01-01,1981-10-08,44,40-64,2018,8,8-12,Suburban,Truck,0.111,0,0.0,95.74,0.06862,0.007617
6497,2026-01-01,1998-12-05,27,25-39,2019,7,4-7,Urban A,Sedan,0.4978,0,0.0,466.69,0.097549,0.04856
6498,2026-01-01,1989-03-09,36,25-39,2006,20,13+,Suburban,Sedan,0.5248,0,0.0,393.6,0.081739,0.042897
6499,2026-01-01,1989-06-29,36,25-39,2022,4,4-7,Urban B,Sedan,0.4367,0,0.0,360.28,0.077366,0.033786
6500,2026-01-01,2004-05-29,21,16-24,2015,11,8-12,Suburban,Sedan,0.6277,0,0.0,682.62,0.11504,0.072211
6501,2026-01-01,1997-10-22,28,25-39,2016,10,8-12,Suburban,Sedan,0.9234,0,0.0,692.55,0.06963,0.064296
6502,2026-01-01,1972-02-12,53,40-64,2022,4,4-7,Rural,Sedan,0.3943,0,0.0,295.72,0.034808,0.013725
6503,2026-01-01,2005-06-12,20,16-24,2017,9,8-12,Suburban,SUV,0.6213,0,0.0,675.66,0.127822,0.079416
6504,2026-01-01,1979-07-22,46,40-64,2006,20,13+,Suburban,Sedan,0.8897,0,0.0,667.28,0.060416,0.053752
6505,2026-01-01,1973-05-31,52,40-64,2023,3,0-3,Urban A,Sedan,0.7957,0,0.0,745.97,0.061286,0.048765
6506,2026-01-01,1991-06-02,34,25-39,2023,3,0-3,Rural,SUV,0.1367,0,0.0,102.52,0.044476,0.00608
6507,2026-01-01,1940-06-16,85,65+,2021,5,4-7,Urban B,Sedan,0.9485,0,0.0,860.76,0.084094,0.079763
6508,2026-01-01,1980-02-21,45,40-64,2017,9,8-12,Suburban,SUV,0.142,0,0.0,106.5,0.057184,0.00812
6509,2026-01-01,1965-05-25,60,40-64,2018,8,8-12,Rural,Truck,0.6299,0,0.0,543.29,0.053371,0.033619
6510,2026-01-01,1992-07-27,33,25-39,2012,14,13+,Urban B,Sedan,0.6178,0,0.0,509.69,0.104444,0.064526
6511,2026-01-01,2005-03-06,20,16-24,2008,18,13+,Urban B,Sedan,0.8078,0,0.0,966.33,0.17256,0.139394
6512,2026-01-01,2001-04-08,24,16-24,2014,12,8-12,Urban B,SUV,0.2336,0,0.0,279.44,0.163329,0.038154
6513,2026-01-01,1988-11-20,37,25-39,2017,9,8-12,Suburban,SUV,0.2614,0,0.0,196.05,0.077366,0.020224
6514,2026-01-01,1988-10-05,37,25-39,2024,2,0-3,Urban B,Truck,0.7769,0,0.0,737.08,0.087682,0.06812
6515,2026-01-01,1994-02-13,31,25-39,2023,3,0-3,Urban B,SUV,0.2346,0,0.0,193.54,0.073068,0.017142
6516,2026-01-01,1986-12-27,39,25-39,2013,13,13+,Urban A,Sedan,0.5225,0,0.0,489.84,0.131691,0.068808
6517,2026-01-01,1998-03-01,27,25-39,2016,10,8-12,Urban B,Truck,0.7585,0,0.0,719.63,0.118628,0.08998
6518,2026-01-01,1955-05-20,70,65+,2026,0,0-3,Urban B,Sedan,0.6861,0,0.0,622.64,0.07148,0.049042
6519,2026-01-01,1988-12-24,37,25-39,2015,11,8-12,Suburban,Sedan,0.2895,0,0.0,217.12,0.06963,0.020158
6520,2026-01-01,1966-09-08,59,40-64,2019,7,4-7,Suburban,Truck,0.3736,0,0.0,322.23,0.05967,0.022293
6521,2026-01-01,1951-06-20,74,65+,2010,16,13+,Suburban,SUV,0.9721,0,0.0,801.98,0.098719,0.095964
6522,2026-01-01,1948-10-17,77,65+,2020,6,4-7,Urban B,Sedan,0.5038,0,0.0,457.2,0.084094,0.042366
6523,2026-01-01,1974-08-19,51,40-64,2018,8,8-12,Rural,Sedan,0.14,0,0.0,105.0,0.040029,0.005604
6524,2026-01-01,1986-01-12,39,25-39,2015,11,8-12,Suburban,Sedan,0.2976,1,1443.91,223.2,0.06963,0.020722
6525,2026-01-01,1953-02-08,72,65+,2015,11,8-12,Rural,SUV,0.4082,0,0.0,336.76,0.065406,0.026699
6526,2026-01-01,1943-10-08,82,65+,2007,19,13+,Suburban,Truck,0.9995,0,0.0,948.28,0.118463,0.118403
6527,2026-01-01,1965-05-27,60,40-64,2018,8,8-12,Urban B,SUV,0.3724,0,0.0,307.23,0.073068,0.027211
6528,2026-01-01,1974-02-01,51,40-64,2011,15,13+,Suburban,SUV,0.1238,0,0.0,92.85,0.067129,0.008311
6529,2026-01-01,1995-06-05,30,25-39,2011,15,13+,Urban A,SUV,0.5616,1,2576.03,526.5,0.146323,0.082175
6530,2026-01-01,1971-05-13,54,40-64,2011,15,13+,Rural,Sedan,0.1752,0,0.0,131.4,0.04699,0.008233
6531,2026-01-01,1992-10-05,33,25-39,2026,0,0-3,Suburban,Sedan,0.3467,0,0.0,260.03,0.051465,0.017843
6532,2026-01-01,1995-11-13,30,25-39,2019,7,4-7,Urban A,Sedan,0.9931,0,0.0,931.03,0.097549,0.096876
6533,2026-01-01,1983-05-26,42,40-64,2013,13,13+,Urban B,Sedan,0.7342,0,0.0,605.72,0.077198,0.056679
6534,2026-01-01,1983-02-15,42,40-64,2019,7,4-7,Suburban,Sedan,0.1456,0,0.0,109.2,0.044752,0.006516
6535,2026-01-01,1977-05-31,48,40-64,2017,9,8-12,Urban A,Truck,0.5038,0,0.0,543.16,0.110555,0.055698
6536,2026-01-01,1983-11-24,42,40-64,2007,19,13+,Urban B,Sedan,0.2545,0,0.0,209.96,0.077198,0.019647
6537,2026-01-01,2005-04-17,20,16-24,2015,11,8-12,Rural,Sedan,0.2107,0,0.0,229.14,0.089476,0.018853
6538,2026-01-01,1979-05-10,46,40-64,2009,17,13+,Urban B,Truck,0.6284,0,0.0,596.19,0.102931,0.064682
6539,2026-01-01,1988-05-20,37,25-39,2017,9,8-12,Urban A,SUV,0.5551,0,0.0,520.41,0.124646,0.069191
6540,2026-01-01,1973-08-26,52,40-64,2025,1,0-3,Urban A,Sedan,0.7686,0,0.0,720.56,0.061286,0.047104
6541,2026-01-01,1982-04-02,43,40-64,2014,12,8-12,Suburban,Sedan,0.9031,0,0.0,677.32,0.051465,0.046478
6542,2026-01-01,1982-10-18,43,40-64,2018,8,8-12,Suburban,SUV,0.322,0,0.0,241.5,0.057184,0.018413
6543,2026-01-01,1960-01-22,65,65+,2014,12,8-12,Suburban,Sedan,0.9307,0,0.0,767.83,0.075684,0.070439
6544,2026-01-01,1966-07-25,59,40-64,2014,12,8-12,Rural,Sedan,0.5662,0,0.0,424.65,0.040029,0.022664
6545,2026-01-01,1963-10-21,62,40-64,2014,12,8-12,Urban A,SUV,0.333,0,0.0,312.19,0.092129,0.030679
6546,2026-01-01,1971-11-01,54,40-64,2012,14,13+,Urban A,Sedan,0.8612,0,0.0,807.38,0.097337,0.083826
6547,2026-01-01,1956-09-28,69,65+,2008,18,13+,Urban A,SUV,0.132,0,0.0,136.12,0.159047,0.020994
6548,2026-01-01,1971-02-01,54,40-64,2014,12,8-12,Urban B,Sedan,0.6036,0,0.0,497.97,0.065761,0.039694
6549,2026-01-01,2006-12-09,19,16-24,2018,8,8-12,Urban A,Truck,0.7495,0,0.0,1171.68,0.308904,0.231524
6550,2026-01-01,1978-05-19,47,40-64,2016,10,8-12,Urban B,Truck,0.352,0,0.0,333.96,0.087682,0.030864
6551,2026-01-01,1974-06-25,51,40-64,2015,11,8-12,Rural,Sedan,0.8771,0,0.0,657.82,0.040029,0.035109
6552,2026-01-01,1955-06-21,70,65+,2022,4,4-7,Urban A,Sedan,0.3163,0,0.0,326.18,0.106031,0.033538
6553,2026-01-01,1977-10-07,48,40-64,2017,9,8-12,Rural,Sedan,0.8559,0,0.0,641.92,0.040029,0.034261
6554,2026-01-01,1991-04-24,34,25-39,2010,16,13+,Rural,SUV,0.1707,0,0.0,128.02,0.070639,0.012058
6555,2026-01-01,1980-10-23,45,40-64,2023,3,0-3,Suburban,Sedan,0.2439,0,0.0,182.92,0.03804,0.009278
6556,2026-01-01,1981-02-09,44,40-64,2024,2,0-3,Rural,SUV,0.4429,0,0.0,332.18,0.032874,0.01456
6557,2026-01-01,1975-09-06,50,40-64,2012,14,13+,Suburban,Truck,0.8686,0,0.0,749.17,0.080554,0.06997
6558,2026-01-01,1990-04-29,35,25-39,2006,20,13+,Urban B,Sedan,0.2301,0,0.0,189.83,0.104444,0.024033
6559,2026-01-01,1986-09-28,39,25-39,2016,10,8-12,Suburban,Sedan,0.8879,0,0.0,665.92,0.06963,0.061824
6560,2026-01-01,1945-01-19,80,65+,2021,5,4-7,Urban A,Sedan,0.3068,0,0.0,316.39,0.106031,0.03253
6561,2026-01-01,1978-07-08,47,40-64,2013,13,13+,Urban B,Sedan,0.5073,0,0.0,418.52,0.077198,0.039163
6562,2026-01-01,1961-09-19,64,40-64,2011,15,13+,Rural,Truck,0.4175,0,0.0,360.09,0.062654,0.026158
6563,2026-01-01,1945-02-16,80,65+,2024,2,0-3,Suburban,Sedan,0.2063,0,0.0,170.2,0.055941,0.011541
6564,2026-01-01,1962-01-17,63,40-64,2019,7,4-7,Urban B,SUV,0.9499,0,0.0,783.67,0.063538,0.060354
6565,2026-01-01,1983-12-16,42,40-64,2012,14,13+,Suburban,Sedan,0.4944,1,1198.83,370.8,0.060416,0.02987
6566,2026-01-01,1994-04-26,31,25-39,2016,10,8-12,Rural,Sedan,0.7213,0,0.0,540.98,0.054156,0.039063
6567,2026-01-01,1963-02-22,62,40-64,2009,17,13+,Urban A,Sedan,0.6177,0,0.0,579.09,0.097337,0.060125
6568,2026-01-01,1972-08-31,53,40-64,2022,4,4-7,Urban B,Truck,0.5515,0,0.0,523.24,0.076245,0.042049
6569,2026-01-01,1987-05-23,38,25-39,2007,19,13+,Urban A,Truck,0.6549,0,0.0,706.06,0.175588,0.114992
6570,2026-01-01,1962-05-19,63,40-64,2016,10,8-12,Rural,Sedan,0.9085,0,0.0,681.38,0.040029,0.036366
6571,2026-01-01,1974-08-04,51,40-64,2022,4,4-7,Suburban,SUV,0.7294,0,0.0,547.05,0.049725,0.036269
6572,2026-01-01,1964-04-29,61,40-64,2014,12,8-12,Urban A,Sedan,0.5792,0,0.0,543.0,0.082916,0.048025
6573,2026-01-01,1977-04-22,48,40-64,2013,13,13+,Suburban,Sedan,0.6807,0,0.0,510.52,0.060416,0.041125
6574,2026-01-01,1972-08-07,53,40-64,2020,6,4-7,Suburban,Sedan,0.6458,0,0.0,484.35,0.044752,0.028901
6575,2026-01-01,1984-01-07,41,40-64,2018,8,8-12,Urban A,Sedan,0.4898,0,0.0,459.19,0.082916,0.040612
6576,2026-01-01,1985-06-16,40,40-64,2016,10,8-12,Rural,SUV,0.6623,0,0.0,496.72,0.044476,0.029457
6577,2026-01-01,1967-02-24,58,40-64,2007,19,13+,Suburban,Sedan,0.4992,0,0.0,374.4,0.060416,0.03016
6578,2026-01-01,1983-11-22,42,40-64,2016,10,8-12,Urban A,SUV,0.7819,0,0.0,733.03,0.092129,0.072036
6579,2026-01-01,1982-06-10,43,40-64,2022,4,4-7,Rural,Sports,0.972,0,0.0,1057.05,0.071549,0.069545
6580,2026-01-01,1988-10-02,37,25-39,2006,20,13+,Urban A,Sedan,0.9639,0,0.0,903.66,0.131691,0.126937
6581,2026-01-01,1963-05-30,62,40-64,2009,17,13+,Urban A,SUV,0.8387,0,0.0,786.28,0.108152,0.090707
6582,2026-01-01,1962-12-30,63,40-64,2021,5,4-7,Urban B,Sports,0.6416,1,4053.49,767.51,0.117544,0.075416
6583,2026-01-01,1996-09-03,29,25-39,2024,2,0-3,Urban A,Sedan,0.7744,0,0.0,726.0,0.082916,0.06421
6584,2026-01-01,1969-10-21,56,40-64,2010,16,13+,Suburban,Sedan,0.2602,0,0.0,195.15,0.060416,0.01572
6585,2026-01-01,1991-05-13,34,25-39,2024,2,0-3,Urban B,Sedan,0.5311,0,0.0,438.16,0.065761,0.034926
6586,2026-01-01,1991-01-21,34,25-39,2020,6,4-7,Urban A,SUV,0.3316,0,0.0,310.88,0.108388,0.035941
6587,2026-01-01,1994-12-08,31,25-39,2007,19,13+,Rural,Truck,0.1031,0,0.0,88.92,0.084766,0.008739
6588,2026-01-01,1992-09-14,33,25-39,2023,3,0-3,Urban B,Sedan,0.9701,0,0.0,800.33,0.065761,0.063795
6589,2026-01-01,1983-02-09,42,40-64,2015,11,8-12,Urban B,Sedan,0.8775,0,0.0,723.94,0.065761,0.057706
6590,2026-01-01,1988-06-15,37,25-39,2020,6,4-7,Urban B,SUV,0.5623,0,0.0,463.9,0.085962,0.048337
6591,2026-01-01,1993-09-11,32,25-39,2015,11,8-12,Rural,Sedan,0.3287,0,0.0,246.52,0.054156,0.017801
6592,2026-01-01,1971-05-30,54,40-64,2019,7,4-7,Urban A,Truck,0.7237,0,0.0,780.24,0.096135,0.069573
6593,2026-01-01,1963-04-28,62,40-64,2008,18,13+,Urban A,SUV,0.4913,0,0.0,460.59,0.108152,0.053135
6594,2026-01-01,1981-04-18,44,40-64,2009,17,13+,Rural,SUV,0.823,0,0.0,617.25,0.052211,0.04297
6595,2026-01-01,2009-02-26,16,16-24,2022,4,4-7,Urban A,Sedan,0.9996,0,0.0,1358.83,0.201459,0.201379
6596,2026-01-01,1973-07-22,52,40-64,2006,20,13+,Rural,Truck,0.4142,0,0.0,357.25,0.062654,0.025951
6597,2026-01-01,1961-03-26,64,40-64,2015,11,8-12,Suburban,Sports,0.32,0,0.0,348.0,0.10579,0.033853
6598,2026-01-01,1972-11-13,53,40-64,2019,7,4-7,Rural,Sports,0.3406,0,0.0,370.4,0.071549,0.02437
6599,2026-01-01,1961-08-20,64,40-64,2024,2,0-3,Urban A,Sports,0.184,0,0.0,250.12,0.125977,0.02318
6600,2026-01-01,2008-05-22,17,16-24,2015,11,8-12,Rural,SUV,0.4546,0,0.0,494.38,0.099417,0.045195
6601,2026-01-01,1992-01-03,33,25-39,2018,8,8-12,Urban B,SUV,0.1157,0,0.0,95.45,0.098857,0.011438
6602,2026-01-01,1970-05-12,55,40-64,2010,16,13+,Urban A,Sedan,0.203,0,0.0,190.31,0.097337,0.019759
